 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                    Read user input;                           main.cpp;        52;                     main;         0.0001;         0.3829;         0.0312;         0.2759;         0.0000;     ;
    1;                         Own: Start;                           main.cpp;        60;                     main;         0.0000;         0.1530;         0.0469;         0.4138;         0.0000;     ;
    2;                     Own: Read Data;                           main.cpp;        63;                     main;         0.0006;         3.7379;         0.1875;         1.6552;         0.0000;     ;
    3;                  Separate Node Set;          _own_CycleChainFinder.cpp;        26;         CycleChainFinder;         0.0001;         0.5364;         0.1875;         1.6552;         0.0000;     ;
    4;                     Other mappings;          _own_CycleChainFinder.cpp;        39;         CycleChainFinder;         0.0000;         0.2428;         0.1875;         1.6552;         0.0000;     ;
    5;       Own: Found Cycles and Chains;                           main.cpp;        72;                     main;         0.0000;         0.0096;         0.1875;         1.6552;         0.0000;     ;
    6;                  Own: Solved Model;                           main.cpp;        82;                     main;         0.0052;        33.5151;         4.3594;        38.4828;         0.0000;     ;
    7;                 Read instance file;                           main.cpp;        96;                     main;         0.0005;         3.3296;         4.5625;        40.2759;         0.0000;     ;
    8;            Configure solution mode;                           main.cpp;       120;                     main;         0.0000;         0.0088;         4.5625;        40.2759;         0.0000;     ;
    9;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0107;         4.5625;        40.2759;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         1.5878;         4.6562;        41.1034;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         1.1383;         4.6875;        41.3793;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.8367;         4.6875;        41.3793;         0.0000;     ;
   13;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6126;         4.7031;        41.5172;         0.0000;     ;
   14;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6150;         4.7031;        41.5172;         0.0000;     ;
   15;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6105;         4.7031;        41.5172;         0.0000;     ;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6431;         4.7031;        41.5172;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6738;         4.7031;        41.5172;         0.0000;     ;
   18;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6661;         4.7031;        41.5172;         0.0000;     ;
   19;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6717;         4.7031;        41.5172;         0.0000;     ;
   20;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6738;         4.7031;        41.5172;         0.0000;     ;
   21;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7062;         4.7031;        41.5172;         0.0000;     ;
   22;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7089;         4.7031;        41.5172;         0.0000;     ;
   23;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6885;         4.7031;        41.5172;         0.0000;     ;
   24;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6904;         4.7031;        41.5172;         0.0000;     ;
   25;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7051;         4.7031;        41.5172;         0.0000;     ;
   26;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0001;         0.7054;         4.7031;        41.5172;         0.0000;     ;
   27;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0415;         4.7031;        41.5172;         0.0000;     ;
   28;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.1631;         4.7031;        41.5172;         0.0000;     ;
   29;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0003;         1.6169;         5.1406;        45.3793;         0.0000;     ;
   30;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0004;         2.3958;         5.3594;        47.3103;         0.0000;     ;
   31;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0096;         5.3594;        47.3103;         0.0000;     ;
   32;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0144;         5.3594;        47.3103;         0.0000;     ;
   33;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         1.0059;         5.4062;        47.7241;         0.0000;     ;
   34;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0003;         1.8996;         5.5156;        48.6897;         0.0000;     ;
   35;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0080;         5.5156;        48.6897;         0.0000;     ;
   36;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0139;         5.5156;        48.6897;         0.0000;     ;
   37;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.6492;         5.5312;        48.8276;         0.0000;     ;
   38;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         1.0669;         5.5312;        48.8276;         0.0000;     ;
   39;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0091;         5.5312;        48.8276;         0.0000;     ;
