 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                         Own: Start;                           main.cpp;        55;                     main;         0.0000;         0.1034;         0.0156;         0.1056;         0.0000;     ;
    1;                 Configured Probelm;                           main.cpp;        96;                     main;         0.0004;         1.9178;         0.3906;         2.6399;         0.0000;     ;
    2;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0057;         0.3906;         2.6399;         0.0000;     ;
    3;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.6310;         0.4844;         3.2735;         0.0000;     ;
    4;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         1.2038;         0.5000;         3.3791;         0.0000;     ;
    5;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.3980;         0.5156;         3.4847;         0.0000;     ;
    6;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.3632;         0.5156;         3.4847;         0.0000;     ;
    7;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4350;         0.5156;         3.4847;         0.0000;     ;
    8;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.3840;         0.5156;         3.4847;         0.0000;     ;
    9;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.3986;         0.5156;         3.4847;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4172;         0.5156;         3.4847;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4057;         0.5156;         3.4847;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4065;         0.5156;         3.4847;         0.0000;     ;
   13;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4277;         0.5156;         3.4847;         0.0000;     ;
   14;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4506;         0.5156;         3.4847;         0.0000;     ;
   15;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4352;         0.5156;         3.4847;         0.0000;     ;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4477;         0.5156;         3.4847;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.4259;         0.5156;         3.4847;         0.0000;     ;
   18;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0001;         0.4672;         0.5156;         3.4847;         0.0000;     ;
   19;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0001;         0.4099;         0.5156;         3.4847;         0.0000;     ;
   20;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0001;         0.4538;         0.5156;         3.4847;         0.0000;     ;
   21;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0334;         0.5156;         3.4847;         0.0000;     ;
   22;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.1194;         0.5312;         3.5903;         0.0000;     ;
   23;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0006;         2.7432;         3.8906;        26.2936;         0.0000;     ;
   24;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.9359;         4.6875;        31.6790;         0.0000;     ;
   25;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0051;         4.6875;        31.6790;         0.0000;     ;
   26;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0097;         4.6875;        31.6790;         0.0000;     ;
   27;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.8625;         4.7031;        31.7846;         0.0000;     ;
   28;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.4182;         4.7031;        31.7846;         0.0000;     ;
   29;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         1.1034;         4.8281;        32.6294;         0.0000;     ;
   30;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0055;         4.8281;        32.6294;         0.0000;     ;
   31;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0089;         4.8281;        32.6294;         0.0000;     ;
   32;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.2612;         4.8281;        32.6294;         0.0000;     ;
   33;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.1631;         4.8438;        32.7350;         0.0000;     ;
   34;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0001;         0.6749;         4.8438;        32.7350;         0.0000;     ;
   35;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0063;         4.8438;        32.7350;         0.0000;     ;
   36;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0012;         5.6603;         5.9531;        40.2323;         0.0000;     ;
   37;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0057;         5.9531;        40.2323;         0.0000;     ;
   38;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0055;         5.9531;        40.2323;         0.0000;     ;
   39;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         3.8115;         6.0000;        40.5491;         0.0000;     ;
   40;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0049;         6.0000;        40.5491;         0.0000;     ;
   41;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0061;         6.0000;        40.5491;         0.0000;     ;
   42;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.5371;         6.0469;        40.8659;         0.0000;     ;
   43;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0059;         6.0469;        40.8659;         0.0000;     ;
   44;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0059;         6.0469;        40.8659;         0.0000;     ;
   45;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.4178;         6.0469;        40.8659;         0.0000;     ;
   46;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0055;         6.0469;        40.8659;         0.0000;     ;
   47;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0057;         6.0469;        40.8659;         0.0000;     ;
   48;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.4285;         6.0469;        40.8659;         0.0000;     ;
   49;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0049;         6.0469;        40.8659;         0.0000;     ;
   50;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0053;         6.0469;        40.8659;         0.0000;     ;
   51;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.1879;         6.0469;        40.8659;         0.0000;     ;
   52;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0057;         6.0469;        40.8659;         0.0000;     ;
   53;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0055;         6.0469;        40.8659;         0.0000;     ;
   54;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.2021;         6.0781;        41.0771;         0.0000;     ;
   55;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0053;         6.0781;        41.0771;         0.0000;     ;
   56;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0049;         6.0781;        41.0771;         0.0000;     ;
   57;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.0900;         6.0781;        41.0771;         0.0000;     ;
   58;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;         6.0781;        41.0771;         0.0000;     ;
   59;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0053;         6.0781;        41.0771;         0.0000;     ;
   60;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         3.1287;         6.0781;        41.0771;         0.0000;     ;
   61;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;         6.0781;        41.0771;         0.0000;     ;
   62;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0047;         6.0781;        41.0771;         0.0000;     ;
   63;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0024;        11.3416;         8.7969;        59.4509;         0.0000;     ;
   64;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.9206;         8.7969;        59.4509;         0.0000;     ;
   65;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0059;         8.7969;        59.4509;         0.0000;     ;
   66;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0065;         8.7969;        59.4509;         0.0000;     ;
   67;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0050;        23.8071;        10.3125;        69.6938;         0.0000;     ;
   68;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;       445;                 Lagrange;         0.0025;        11.7224;        12.0469;        81.4150;         0.0000;     ;
   69;          Save solution | Large gap;                         BBTree.cpp;       324;                   BBTree;         0.0000;         0.2359;        12.0469;        81.4150;         0.0000;     ;
   70;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       379;                   BBTree;         0.0002;         0.7528;        12.0469;        81.4150;         0.0000;     ;
