 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                         Own: Start;                           main.cpp;        55;                     main;         0.0000;         0.0332;         0.0156;         0.1245;         0.0000;     ;
    1;                 Configured Probelm;                           main.cpp;        96;                     main;         0.0014;         2.1863;         0.4219;         3.3624;         0.0000;     ;
    2;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0018;         0.4219;         3.3624;         0.0000;     ;
    3;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.6265;         0.5156;         4.1096;         0.0000;     ;
    4;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3365;         0.5312;         4.2341;         0.0000;     ;
    5;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.6858;         0.5625;         4.4832;         0.0000;     ;
    6;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0010;         1.5773;         0.6406;         5.1059;         0.0000;     ;
    7;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0006;         0.9048;         0.6562;         5.2304;         0.0000;     ;
    8;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0007;         1.0043;         0.6562;         5.2304;         0.0000;     ;
    9;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.5623;         0.6562;         5.2304;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3315;         0.6562;         5.2304;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3416;         0.6562;         5.2304;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3496;         0.6562;         5.2304;         0.0000;     ;
   13;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3609;         0.6562;         5.2304;         0.0000;     ;
   14;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3703;         0.6562;         5.2304;         0.0000;     ;
   15;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.3790;         0.6562;         5.2304;         0.0000;     ;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.3848;         0.6562;         5.2304;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.3886;         0.6562;         5.2304;         0.0000;     ;
   18;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4036;         0.6562;         5.2304;         0.0000;     ;
   19;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4055;         0.6562;         5.2304;         0.0000;     ;
   20;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.5396;         0.6719;         5.3549;         0.0000;     ;
   21;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4343;         0.6719;         5.3549;         0.0000;     ;
   22;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4334;         0.6719;         5.3549;         0.0000;     ;
   23;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4403;         0.6719;         5.3549;         0.0000;     ;
   24;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4417;         0.6719;         5.3549;         0.0000;     ;
   25;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4626;         0.6719;         5.3549;         0.0000;     ;
   26;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4732;         0.6719;         5.3549;         0.0000;     ;
   27;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4837;         0.6719;         5.3549;         0.0000;     ;
   28;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4949;         0.6719;         5.3549;         0.0000;     ;
   29;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.5009;         0.6719;         5.3549;         0.0000;     ;
   30;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4915;         0.6719;         5.3549;         0.0000;     ;
   31;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4877;         0.6719;         5.3549;         0.0000;     ;
   32;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4683;         0.6719;         5.3549;         0.0000;     ;
   33;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4767;         0.6719;         5.3549;         0.0000;     ;
   34;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.4782;         0.6719;         5.3549;         0.0000;     ;
   35;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0003;         0.4803;         0.6719;         5.3549;         0.0000;     ;
   36;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0002;         0.3403;         0.6719;         5.3549;         0.0000;     ;
   37;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0002;         0.2610;         0.6719;         5.3549;         0.0000;     ;
   38;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0002;         0.3375;         0.6719;         5.3549;         0.0000;     ;
   39;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0002;         0.3095;         0.6719;         5.3549;         0.0000;     ;
   40;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0214;         0.6719;         5.3549;         0.0000;     ;
   41;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.0713;         0.6875;         5.4795;         0.0000;     ;
   42;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0006;         0.8739;         4.0469;        32.2540;         0.0000;     ;
   43;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.3029;         4.8906;        38.9788;         0.0000;     ;
   44;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0020;         4.8906;        38.9788;         0.0000;     ;
   45;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0030;         4.8906;        38.9788;         0.0000;     ;
   46;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.2707;         4.8906;        38.9788;         0.0000;     ;
   47;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.3884;         4.9062;        39.1034;         0.0000;     ;
   48;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0008;         1.1465;         4.9219;        39.2279;         0.0000;     ;
   49;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.3687;         4.9219;        39.2279;         0.0000;     ;
   50;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.5855;         4.9219;        39.2279;         0.0000;     ;
   51;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.1509;         4.9219;        39.2279;         0.0000;     ;
   52;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.1498;         4.9219;        39.2279;         0.0000;     ;
   53;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.2986;         4.9219;        39.2279;         0.0000;     ;
   54;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.1910;         4.9219;        39.2279;         0.0000;     ;
   55;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.4713;         4.9219;        39.2279;         0.0000;     ;
   56;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0003;         0.4836;         5.0312;        40.0996;         0.0000;     ;
   57;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0019;         5.0312;        40.0996;         0.0000;     ;
   58;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0029;         5.0312;        40.0996;         0.0000;     ;
   59;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.4045;         5.0469;        40.2242;         0.0000;     ;
   60;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0008;         1.1550;         5.0469;        40.2242;         0.0000;     ;
   61;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.3753;         5.0469;        40.2242;         0.0000;     ;
