 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                         Own: Start;                           main.cpp;        56;                     main;         0.0001;         0.1713;         0.0469;         0.2762;         0.0000;     ;
    1;                   OWN || Read Data;                _own_DataReader.cpp;        17;               DataReader;         0.0010;         1.9453;         0.2344;         1.3812;         0.0000;     ;
    2;       OWN || Found cycles & chains;          _own_CycleChainFinder.cpp;        49;         CycleChainFinder;         0.0039;         7.4806;         0.3281;         1.9337;         0.0000;     ;
    3;        Own || Solved Pattern Model;               _own_KidneyModel.cpp;        24;              KidneyModel;         0.0387;        74.8858;        12.3594;        72.8361;         0.0000;     ;
    4;                 Read instance file;                           main.cpp;        84;                     main;         0.0011;         2.0979;        12.4531;        73.3886;         0.0000;     ;
    5;            Configure solution mode;                           main.cpp;       108;                     main;         0.0000;         0.0022;        12.4531;        73.3886;         0.0000;     ;
    6;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0026;        12.4531;        73.3886;         0.0000;     ;
    7;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.9952;        12.5312;        73.8490;         0.0000;     ;
    8;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.2519;        12.5469;        73.9411;         0.0000;     ;
    9;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1926;        12.5469;        73.9411;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1365;        12.5469;        73.9411;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1389;        12.5469;        73.9411;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1418;        12.5469;        73.9411;         0.0000;     ;
   13;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1506;        12.5469;        73.9411;         0.0000;     ;
   14;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1515;        12.5469;        73.9411;         0.0000;     ;
   15;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1549;        12.5469;        73.9411;         0.0000;     ;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1566;        12.5469;        73.9411;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1563;        12.5469;        73.9411;         0.0000;     ;
   18;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1604;        12.5469;        73.9411;         0.0000;     ;
   19;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1602;        12.5469;        73.9411;         0.0000;     ;
   20;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1657;        12.5469;        73.9411;         0.0000;     ;
   21;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1679;        12.5469;        73.9411;         0.0000;     ;
   22;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.1694;        12.5469;        73.9411;         0.0000;     ;
   23;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0001;         0.1665;        12.5469;        73.9411;         0.0000;     ;
   24;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0094;        12.5469;        73.9411;         0.0000;     ;
   25;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.0402;        12.5469;        73.9411;         0.0000;     ;
   26;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0002;         0.2949;        12.5625;        74.0331;         0.0000;     ;
   27;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0004;         0.8365;        12.6250;        74.4015;         0.0000;     ;
   28;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0024;        12.6250;        74.4015;         0.0000;     ;
   29;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0033;        12.6250;        74.4015;         0.0000;     ;
   30;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.2078;        12.6250;        74.4015;         0.0000;     ;
   31;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.3182;        12.6406;        74.4936;         0.0000;     ;
   32;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0021;        12.6406;        74.4936;         0.0000;     ;
   33;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0034;        12.6406;        74.4936;         0.0000;     ;
