 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                         Own: Start;                           main.cpp;        55;                     main;         0.0000;         0.0130;         0.0156;         0.1041;         0.0000;     ;
    1;                 Configured Probelm;                           main.cpp;        96;                     main;         0.0013;         0.8396;         0.4219;         2.8096;         0.0000;     ;
    2;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0010;         0.4219;         2.8096;         0.0000;     ;
    3;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.2449;         0.5156;         3.4339;         0.0000;     ;
    4;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0012;         0.7857;         0.6406;         4.2664;         0.0000;     ;
    5;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0023;         1.4841;         0.7812;         5.2029;         0.0000;     ;
    6;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0042;         2.6577;         1.0625;         7.0760;         0.0000;     ;
    7;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0021;         1.3175;         1.1406;         7.5963;         0.0000;     ;
    8;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.1684;         1.1406;         7.5963;         0.0000;     ;
    9;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.2643;         1.1406;         7.5963;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.1341;         1.1406;         7.5963;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.3096;         1.1406;         7.5963;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.3047;         1.1406;         7.5963;         0.0000;     ;
