 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                         Own: Start;                           main.cpp;        55;                     main;         0.0000;         0.0067;         0.0156;         0.0812;         0.0000;     ;
    1;                 Configured Probelm;                           main.cpp;        96;                     main;         0.0013;         0.4258;         0.4219;         2.1933;         0.0000;     ;
    2;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0004;         0.4219;         2.1933;         0.0000;     ;
    3;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.1240;         0.5156;         2.6807;         0.0000;     ;
    4;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0007;         0.2203;         0.5625;         2.9245;         0.0000;     ;
    5;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0042;         1.3377;         0.9375;         4.8741;         0.0000;     ;
    6;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.1713;         0.9375;         4.8741;         0.0000;     ;
    7;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0006;         0.1778;         0.9375;         4.8741;         0.0000;     ;
    8;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0012;         0.3827;         0.9531;         4.9553;         0.0000;     ;
    9;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.1575;         0.9531;         4.9553;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0009;         0.2933;         0.9531;         4.9553;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0007;         0.2141;         0.9688;         5.0366;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.0790;         0.9688;         5.0366;         0.0000;     ;
   13;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0004;         0.1346;         0.9688;         5.0366;         0.0000;     ;
   14;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0010;         0.3183;         0.9688;         5.0366;         0.0000;     ;
   15;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0888;         0.9688;         5.0366;         0.0000;     ;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0002;         0.0796;         0.9688;         5.0366;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0005;         0.1472;         0.9688;         5.0366;         0.0000;     ;
   18;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0876;         0.9688;         5.0366;         0.0000;     ;
   19;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0843;         0.9688;         5.0366;         0.0000;     ;
   20;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0843;         0.9688;         5.0366;         0.0000;     ;
   21;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0860;         0.9688;         5.0366;         0.0000;     ;
   22;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0881;         0.9688;         5.0366;         0.0000;     ;
   23;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0879;         0.9688;         5.0366;         0.0000;     ;
   24;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0888;         0.9688;         5.0366;         0.0000;     ;
   25;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0914;         0.9688;         5.0366;         0.0000;     ;
   26;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0905;         0.9688;         5.0366;         0.0000;     ;
   27;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0923;         0.9688;         5.0366;         0.0000;     ;
   28;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0919;         0.9688;         5.0366;         0.0000;     ;
   29;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0934;         0.9688;         5.0366;         0.0000;     ;
   30;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0937;         0.9688;         5.0366;         0.0000;     ;
   31;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0937;         0.9688;         5.0366;         0.0000;     ;
   32;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0948;         0.9688;         5.0366;         0.0000;     ;
   33;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0960;         0.9688;         5.0366;         0.0000;     ;
   34;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0003;         0.0964;         0.9688;         5.0366;         0.0000;     ;
   35;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0003;         0.0957;         0.9688;         5.0366;         0.0000;     ;
   36;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0001;         0.0407;         0.9688;         5.0366;         0.0000;     ;
   37;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0032;         0.9688;         5.0366;         0.0000;     ;
   38;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.0122;         0.9844;         5.1178;         0.0000;     ;
   39;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0005;         0.1675;         4.2500;        22.0959;         0.0000;     ;
   40;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.0624;         5.0938;        26.4825;         0.0000;     ;
   41;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0003;         5.0938;        26.4825;         0.0000;     ;
   42;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0006;         5.0938;        26.4825;         0.0000;     ;
   43;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.1583;         5.1094;        26.5638;         0.0000;     ;
   44;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0035;         1.1090;         5.2500;        27.2949;         0.0000;     ;
   45;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0588;         5.2500;        27.2949;         0.0000;     ;
   46;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.1030;         5.2500;        27.2949;         0.0000;     ;
   47;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0009;         0.2776;         5.2500;        27.2949;         0.0000;     ;
   48;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0670;         5.2500;        27.2949;         0.0000;     ;
   49;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0006;         0.1778;         5.2500;        27.2949;         0.0000;     ;
   50;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.1172;         5.2500;        27.2949;         0.0000;     ;
   51;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0546;         5.2500;        27.2949;         0.0000;     ;
   52;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0007;         0.2129;         5.2500;        27.2949;         0.0000;     ;
   53;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0696;         5.2500;        27.2949;         0.0000;     ;
   54;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0004;         0.1205;         5.3750;        27.9448;         0.0000;     ;
   55;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0004;         5.3750;        27.9448;         0.0000;     ;
   56;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0007;         5.3750;        27.9448;         0.0000;     ;
   57;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.1515;         5.3750;        27.9448;         0.0000;     ;
   58;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0035;         1.1107;         5.3906;        28.0260;         0.0000;     ;
   59;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0568;         5.3906;        28.0260;         0.0000;     ;
   60;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.1015;         5.3906;        28.0260;         0.0000;     ;
   61;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0009;         0.2765;         5.3906;        28.0260;         0.0000;     ;
   62;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0664;         5.3906;        28.0260;         0.0000;     ;
   63;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0532;         5.3906;        28.0260;         0.0000;     ;
   64;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0007;         0.2139;         5.3906;        28.0260;         0.0000;     ;
   65;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0581;         5.4062;        28.1072;         0.0000;     ;
   66;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.1759;         5.4062;        28.1072;         0.0000;     ;
   67;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.1143;         5.4062;        28.1072;         0.0000;     ;
   68;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0004;         0.1200;         5.5000;        28.5946;         0.0000;     ;
   69;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0004;         5.5000;        28.5946;         0.0000;     ;
