 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
    0;                    Read user input;                           main.cpp;        43;                     main;         0.0000;         0.3471;         0.0312;         0.2466;         0.0000;     ;
    1;                 Read instance file;                           main.cpp;        52;                     main;         0.0004;         5.3493;         0.2188;         1.7263;         0.0000;     ;
    2;            Configure solution mode;                           main.cpp;        77;                     main;         0.0000;         0.0101;         0.2188;         1.7263;         0.0000;     ;
    3;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       384;                BuildMDDs;         0.0000;         0.0112;         0.2188;         1.7263;         0.0000;     ;
    4;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.0342;         0.2812;         2.2195;         0.0000;     ;
    5;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7380;         0.2969;         2.3428;         0.0000;     ;
    6;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0000;         0.6681;         0.2969;         2.3428;         0.0000;     ;
    7;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0000;         0.6770;         0.2969;         2.3428;         0.0000;     ;
    8;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0000;         0.6912;         0.2969;         2.3428;         0.0000;     ;
    9;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7108;         0.2969;         2.3428;         0.0000;     ;
   10;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.3197;         0.2969;         2.3428;         0.0000;     ;
   11;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.3381;         0.2969;         2.3428;         0.0000;     ;
   12;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.7782;         0.2969;         2.3428;         0.0000;     ;
   13;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.4465;         0.2969;         2.3428;         0.0000;     ;
   14;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7718;         0.2969;         2.3428;         0.0000;     ;
   15;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.1876;         0.2969;         2.3428;         0.0000;     ;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7914;         0.2969;         2.3428;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.8488;         0.2969;         2.3428;         0.0000;     ;
   18;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7570;         0.2969;         2.3428;         0.0000;     ;
   19;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         0.7546;         0.2969;         2.3428;         0.0000;     ;
   20;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0001;         0.7955;         0.2969;         2.3428;         0.0000;     ;
   21;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0403;         0.2969;         2.3428;         0.0000;     ;
   22;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.1617;         0.2969;         2.3428;         0.0000;     ;
   23;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0006;         8.0444;         3.6406;        28.7300;         0.0000;     ;
   24;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0001;         1.9156;         4.5000;        35.5117;         0.0000;     ;
   25;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0119;         4.5000;        35.5117;         0.0000;     ;
   26;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0219;         4.5000;        35.5117;         0.0000;     ;
   27;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.6557;         4.5469;        35.8816;         0.0000;     ;
   28;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.9104;         4.5469;        35.8816;         0.0000;     ;
   29;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.8352;         4.5469;        35.8816;         0.0000;     ;
   30;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         1.3547;         4.5469;        35.8816;         0.0000;     ;
   31;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.8062;         4.5469;        35.8816;         0.0000;     ;
   32;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0001;         1.9150;         4.6875;        36.9914;         0.0000;     ;
   33;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0113;         4.6875;        36.9914;         0.0000;     ;
   34;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0154;         4.6875;        36.9914;         0.0000;     ;
   35;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.4448;         4.6875;        36.9914;         0.0000;     ;
   36;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.8423;         4.6875;        36.9914;         0.0000;     ;
   37;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.8097;         4.6875;        36.9914;         0.0000;     ;
   38;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         1.3233;         4.6875;        36.9914;         0.0000;     ;
   39;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.6753;         4.6875;        36.9914;         0.0000;     ;
   40;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0001;         1.6721;         4.7188;        37.2380;         0.0000;     ;
   41;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0112;         4.7188;        37.2380;         0.0000;     ;
   42;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0184;         4.7188;        37.2380;         0.0000;     ;
   43;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.3335;         4.7188;        37.2380;         0.0000;     ;
   44;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.8233;         4.7188;        37.2380;         0.0000;     ;
   45;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.8068;         4.7344;        37.3613;         0.0000;     ;
   46;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         1.2368;         4.7344;        37.3613;         0.0000;     ;
   47;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.6652;         4.7344;        37.3613;         0.0000;     ;
   48;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0001;         1.5543;         4.7344;        37.3613;         0.0000;     ;
